"","MD-R-EB-10","MD-R-EB-11","MD-R-EB-12","MD-R-EB-9"
"Tgfbrap1",10.1174,9.78,9.6873,10.0739
"Gm28782",0,0.2855,0,0
"8430432A02Rik",1.2851,0.6629,2.6456,1.8646
"AI597479",34.8514,32.9108,53.689,44.8989
"Fhl2",17.9961,11.1512,12.2503,7.4962
"Gm8210",8.5386,19.574,5.7841,6.9589
"Gm29040",0.1929,0,0,0
"Gm29610",0,0,0,0
"Gm29041",0,0,0,0
"Nck2",27.0776,22.7337,25.3976,21.9667
"Gm37536",1.0578,0.5693,1.5294,0.9341
"Gm38228",4.6072,4.2043,5.3034,6.5988
"Ecrg4",0,0.3931,0.8447,0.43
"Gm29155",0,0.5161,2.4954,3.1049
"Gm29157",1.1231,1.3517,0.83,0.4225
"Gm29156",2.5254,1.6578,1.2724,2.5907
"Uxs1",10.4288,11.2219,17.5895,15.8266
"Gm16103",0.4478,0.6468,1.8865,0.7075
"Gm19587",0.4204,0.8674,0.466,0.9488
"Gm8241",0,0,0,0
"Gm26352",0,0,0,0
"Gm24180",0,0,0,0
"Tpp2",59.9282,57.4825,81.9286,73.7326
"Mettl21c",1.8383,1.7314,2.0082,1.6235
"Gm15838",0.6364,0.6565,0,0
"Gm8251",0.2802,0.2241,0.4056,0.4258
"Tex30",20.2233,17.1806,39.8898,32.621
"Gm29247",0,0,0,0
"Poglut2",50.5292,51.5713,63.9505,53.1005
"Bivm",28.2721,32.6493,44.322,39.5573
"Ercc5",39.8925,38.7948,43.0945,35.4274
"Mettl21e",0,0,0,0
"Gm15833",0,0,0,0.1351
"Gm5700",0,0,0,0.1307
"Gm28893",0.2068,0.1067,0,0.1167
"Txn-ps1",0,0.7649,0.8219,1.2551
"Gulp1",15.4859,9.78,24.938,21.9473
"Gm37626",1.1047,0.8547,2.5604,2.1248
"Gm16102",1.091,0,0.6047,0.6156
"4930521E06Rik",0.2532,0,0.1403,0.4285
"Gm38110",0.2216,0.3048,0.1637,0.4167
"Gm3489",0,0,0,0.2448
"Gm19480",0,0,0,0
"Gm3496",0,0,0.1705,0
"Gm5268",0,0,0,0
"Col3a1",2.3575,1.1799,0.5433,0.5268
"Gm47302",0,0,0,0
"Col5a2",0.4181,0.2464,0.278,0.4852
"Gm38211",0,0,0.0176,0.0179
"Gm8296",0,0,0,0
"Gm7063",0,0,0,0
"Gm8304",0,0,0,0
"Gm23216",0,0,0,0
"Gm23974",0,0,0,0
"Gm8307",0,0,0,0
"Gm23984",0,0,0,0
"Wdr75",77.5028,82.7006,102.9899,109.7261
"Gm28906",0.1288,0,0,0
"Gm5526",0,0,0.3002,0
"Gm5269",0.1529,0,0.3391,0
"Gm18303",1.0716,0.7034,0.6479,0.2199
"Slc40a1",15.8092,11.8178,11.5841,12.4105
"Gm9496",0.2147,0.1476,0,0.0807
"Rpl23a-ps1",0,0,0,0
"Gm3852",0,0,0,0
"Stk-ps2",0,0,0,0
"Gm18849",0,0.4221,0,0
"Dnah7b",0.3783,0.2898,0.4766,0.3946
"Gm8326",0.176,0.3631,0.1951,0.3972
"Dnah7c",0.1,0.15,0.1511,0.1128
"Slc39a10",106.0448,106.4475,139.4264,137.9295
"Gm28151",7.4686,7.5803,13.8872,11.6906
"Gm37393",0.1776,0.1527,0.0984,0.2004
"Gm28527",0.7714,3.1832,1.2827,3.0469
"Gm28825",0,0,0,0
"Gm28826",0,0,0,0
"Gm4852",0,0.3242,0,0
"Gm38090",0,0,0,0
"Mir6350",0,0,0,0
"Gm18117",0,0,0,0
"Gm37196",0,0,0,0
"Gm8337",0.5911,0.5488,0.3932,0.8005
"Gm22419",0,0,0,0
"Gm23829",0,0,0,0
"Gm19206",0,0,0,0
"Gm5974",0.5809,0.5993,0.5152,1.18
"Gm23240",0,0,0,0
"Gm28830",0,0,0,0
"Gm8354",0,0,0,0
"Gm19124",0,0,0,0
"Gm8357",0.4533,0.1169,0.1256,0.3836
"Gm22693",0,0,0,0
"Gm28740",0,0,0,0
"Gm8367",0,0,0,0
"C230029F24Rik",0,0,0,0
"Gm6757",0,0,0.0744,0
"Gm3605",0,0,0,0
"Gm28388",0,0,0,0
"Gm8384",0,0,0,0
"4933411E06Rik",0,0,0,0
"Gm8391",0,0,0,0
"Gm27330",0,0,0,0
"Gm29665",0,0,0,0
"Gm20118",0,0,0,0
"Gm25843",0,0,0,0
"Gm28321",0.0492,0.1016,0.2729,0.2222
"Tmeff2",0.2391,0.2467,0.3976,0.8288
"Gm28322",0,0,0,0.1753
"Gm25736",0,0,0,2.5599
"Gm28319",0,0,0,0
"Gm28320",0.1008,0,0,0.0569
"Gm29325",0.0906,0.0467,0,0
"9330175M20Rik",0,0,0.0498,0
"Cavin2",0.7125,0.1547,0.1247,0
"Gm5253",0,0,0,0
"1700072G22Rik",0,0,0,0
"Nabp1",19.4931,18.7183,27.1968,24.0662
"Gm17767",0.0576,0.2673,0.0638,0.1624
"Gm37535",0.0484,0,0,0.1093
"Gm28055",0.242,0.0832,0.2683,0.091
"Myo1b",54.8806,45.4556,51.7742,37.9251
"Gm29453",0.8957,1.386,0.8936,1.0108
"Gm28323",1.742,1.7497,3.0997,2.2244
"Gm8419",0,0.2868,0,0
"Gm27607",0,0,0,0
"Gm8420",16.2835,16.7979,15.2895,23.5636
"Stat4",0.8284,2.0754,1.8366,5.5757
"Gm28177",0,0.0669,0.036,0.0366
"Gm3940",0,0.2736,1.1758,0.5985
"Gm31812",0.3917,1.1111,0.2171,1.2154
"Stat1",2.209,2.129,2.9312,3.075
"Gm18301",0.645,0.3993,0.286,0.7279
"Gls",21.7828,20.2889,45.1884,40.6965
"Gm5975",0,0,0,0
"Gm23460",0,0,0,0
"Nab1",29.0589,22.7421,40.2335,24.3732
"Gm5976",1.0352,0.5933,0.51,0.3894
"Rps27a-ps1",0.2474,0.5105,0,0.2792
"Gm553",0,0,0.1812,0.1844
"Gm28178",0.0389,0.0402,0,0
"Gm5527",0,0,0,0.2014
"Nemp2",8.562,8.9994,14.8374,13.0408
"Gm37242",0.4945,0.3401,0.7309,0.372
"Mfsd6",2.6166,2.0819,2.0828,2.4344
"Gm29670",0.046,0.2372,0.3059,0.1557
"Gm28650",0,0,0.309,0
"Inpp1",2.8019,2.5245,4.3247,4.3626
"Hibch",9.2268,9.2647,12.1141,12.1403
"Gm16107",0.2658,0.5484,0.1473,0.4499
"1700019D03Rik",6.1645,10.1529,17.8311,28.3929
"Mstn",0,0.0437,0,0
"Gm24349",0,0,0,0
"1700019A02Rik",1.1795,3.194,2.9418,2.9948
"Pms1",12.2883,14.3531,24.4648,22.9001
"Gm28777",1.2848,0.6627,3.3231,1.4498
"Ormdl1",7.8302,7.3501,15.3917,15.3122
"Gm28778",0.2919,0.3011,0,0.1647
"Osgepl1",11.592,12.285,17.5804,13.1863
"Gm28551",0.2552,0.1504,0.8487,0.6583
"Gm18800",0.2606,0.6272,0.3851,0.7841
"Asnsd1",14.5147,10.7861,20.0488,17.845
"Gm50478",0,0,0,0
"Gm28779",0,0,0,0
"Gm6799",0,0,0,0
"Gm6801",0,0,0,0
"Dnah7a",0.0808,0.2314,0.1393,0.7797
"Gm25240",0,0,0,0
"Stk17b",11.0472,13.2879,23.2424,34.2076
"Gm37863",0.0786,0,0,0
"Hecw2",1.2034,1.4331,1.9911,2.8258
"Mir7681",0,0,1.7637,0
"Gm24251",0,0,0,0
"Gm37633",0.0424,0,0,0.2394
"Gm25829",0,0,0,0
"Ccdc150",1.5059,1.6476,1.4163,1.0814
"Gtf3c3",47.5682,54.6379,72.6346,74.0744
"Gm34066",0,0.1432,0,0
"Pgap1",8.3656,12.3151,25.3655,49.9017
"Gm36955",2.0691,2.9882,4.6636,5.8373
"Gm19637",0.1979,0,0.2193,0
"Ankrd44",1.4709,1.3589,1.5319,1.7146
"4930444A19Rik",0.1289,0.2216,0.1905,0.0485
"Gm37370",0.325,0.0838,0.3602,0.1834
"Gm24053",0,0,0,1.2312
"A130048G24Rik",0.2916,0.3008,0.6465,0.4701
"Sf3b1",152.4433,163.724,221.866,198.4275
"E330011M16Rik",0.1916,0.2635,0.0708,0.0721
"Coq10b",7.4863,5.4109,10.3599,8.6363
"Gm17971",3.5533,3.519,2.9935,2.4059
"Hspd1",857.2427,1042.8479,989.0837,1088.9112
"Hspe1",85.5697,96.5308,201.251,243.4665
"Gm5147",0.7214,0.5954,0.7997,0.4884
"Gm16581",1.0404,0.7155,0.5126,1.0436
"Mob4",28.7401,29.4289,58.5374,53.3612
"Gm6822",0.7463,1.1548,1.2409,2.5266
"Rftn2",1.561,1.4694,1.9683,1.101
"Gm10561",1.2971,1.1556,0.1961,0.7319
"Mars2",6.3903,6.3515,8.4666,7.9324
"Boll",0.1956,0.3699,0.6505,1.0669
"Gm8292",119.4771,105.3456,98.1271,75.7373
"Gm29138",0,0,0,0
"Gm8531",0,0,0,0.2895
"Plcl1",0.4626,0.4595,0.3988,0.522
"Gm38056",0.0684,0,0,0.0514
"Gm6644",0,0,0,0
"Gm37382",0,0,0,0.081
"9130227L01Rik",0,0,0,0
"Gm36986",0,0,0,0
"1700003I22Rik",0,0,0,0
"Gm28900",0,0,0,0
"Gm28240",0,0,0,0
"Hsfy2",0,0,0,0
"Satb2",5.3837,5.3448,3.2364,3.1805
"9130024F11Rik",0.3568,0.4703,0.2637,0.2237
"Gm4081",0.0623,0,0,0
"Gm23943",0,0,0,0
"1700126A01Rik",0,0,0,0
"BC055402",0,0,0,0
"Gm5254",0,0.121,0,0.1323
"4930558J18Rik",4.2429,5.4712,5.8791,5.67
"1700066M21Rik",4.5682,4.7125,10.0884,9.4709
"Tyw5",14.6463,15.4877,20.7124,20.6712
"Maip1",6.9364,5.2954,8.6722,8.5823
"Gm22371",0,0,0,0
"Gm24014",0,0,0,0
"Gm8581",0,0,0,0
"Gm37373",0,0,0,0
"Gm17929",0,0,0,0
"Spats2l",13.4491,9.5971,7.9595,7.4115
"Gm17234",0.8767,1.2059,0.6479,0.6596
"Kctd18",4.954,4.8372,7.2925,6.0189
"Sgo2a",23.3794,24.9781,29.9755,34.7958
"Aox1",0.2241,0.1632,0.1169,0.1785
"Aox3",0.1955,0.5209,0.0361,0.0551
"Gm24548",0,0,0,0
"Aox4",0.3267,0.2668,0.4376,0.0922
"Gm15759",0.0308,0.0635,0.1364,0.0347
"Aox2",0.1191,0.0614,0.11,0.0448
"Gm37607",2.0964,2.5231,2.5659,2.2178
"Bzw1",286.5542,283.1527,377.7838,409.368
"Clk1",70.5782,68.1864,94.0073,78.7705
"Ppil3",18.0475,18.5626,19.9464,19.7634
"Nif3l1",19.5974,20.0642,21.2655,23.3639
"Orc2",63.9773,73.4438,80.631,97.9372
"Gm23966",7.4945,14.3581,11.868,8.4573
"Gm15834",0.7197,0.7937,0.6327,0.3081
"Fam126b",5.3279,5.1821,10.1877,8.8897
"Ndufb3",105.2503,114.4608,120.1643,106.0638
"Gm29389",0.3255,0,0,0
"Gm18802",0,0,0,0
"Cbx3-ps7",0.4151,0,0,0.2342
"Flacc1",0,0,0,0
"Gm20257",0.2448,0,0.407,0.1381
"Gm28803",0,0,0,0
"Cflar",8.0026,7.6304,8.5801,8.1021
"Gm3841",0,0,0.2816,0
"Casp8",15.6019,11.8873,15.2754,13.6738
"Gm37760",0.8649,0.7384,1.0249,0.7068
"Gm28802",0,0,0.1345,0.2739
"Trak2",30.2884,24.4426,29.7046,24.2757
"Stradb",6.2206,4.6092,6.7029,5.6834
"C2cd6",0.0151,0.0155,0.1002,0
"AC169382.1",0,0,0,0
"Gm29018",0,0,0,0
"Gm25502",0,0,0,0
"Tmem237",27.4769,26.663,31.3616,33.8747
"G730003C15Rik",1.3396,1.5354,1.7599,2.1275
"Mpp4",0.1784,0.1004,0.1259,0.1098
"Gm29017",1.7523,1.4123,2.246,2.719
"Gm19125",0.0828,0.0855,0.0918,0
"Als2",26.8785,27.1177,27.2537,30.1544
"Cdk15",0,0.0943,0.0507,0.0516
"Gm29016",0.1131,0,0.3761,0.3829
"Gm37737",0.0699,0.0721,0.2326,0.7892
"Fzd7",193.3755,222.275,197.1508,190.8615
"Gm26813",7.3456,7.4788,7.5761,5.7664
"Gm973",0.2925,0.862,0.4168,0.2593
"Gm28411",0,0,0,0
"1700122D07Rik",0,0,0,0
"Sumo1",88.0163,123.1306,108.6371,110.8434
"Gm24545",0,0,0,0
"D430013B06Rik",5.936,7.2599,6.6479,7.251
"Gm29596",2.0829,3.3765,2.6387,5.0367
"Nop58",84.3594,97.9545,112.0677,121.7533
"Snord70",0,0,7.2982,19.3171
"Gm26293",0,0,0,0
"Gm26287",5.6572,5.836,6.271,9.576
"Snord11",1.3638,2.8138,4.5353,7.695
"Bmpr2",29.0045,24.7686,30.0399,24.3987
"Gm38125",0.4998,0.4125,1.0342,0.7896
"Gm37977",0.7944,0.6556,0.5284,0.5379
"Fam117b",33.1263,32.1302,43.5487,33.179
"Gm37531",1.1424,0.8075,1.665,1.0027
"Gm18829",1.5538,1.8215,3.0533,2.1519
"Ica1l",0.8556,0.8605,1.1381,0.7724
"Wdr12",22.1644,24.2485,25.7375,27.3582
"Carf",4.0057,3.4909,5.2777,4.2627
"Gm15464",2.3922,0.8226,0.2946,0.2999
"Nbeal1",11.8341,10.6747,18.4269,14.3635
"Gm29332",0,0,0,0
"Cyp20a1",46.2045,40.2198,48.2177,41.3388
"6030460B20Rik",3.0318,2.9042,3.9609,2.6882
"Abi2",43.6754,47.3515,75.3039,68.6858
"Raph1",14.2403,14.448,22.9096,24.7351
"Gm11575",7.0343,2.5916,2.7848,5.67
"Gm11576",1.3736,1.417,1.8272,2.1701
"Gm11578",0,0,0,0
"Gm38388",0,0,0,0
"Gm23762",0,0,0,0
"Gm11577",0,0,0,0
"Eif4a-ps4",32.355,31.8246,34.5099,30.5677
"Cd28",0.2058,0.1351,0.1245,0.0422
"Gm11579",0,0.2797,0,0
"2310016D23Rik",0,0,0,0
"Gm37198",0,0,0,0
"Gm11609",0,0,0,0.163
"Gm11581",0,0,0,0
"Gm38137",0,0,0,0
"Ctla4",0,0,0,0
"Rpl18-ps1",9.8194,8.1036,9.1915,6.156
"Gm11582",0,0,0,0
"Icos",0.0334,0,0,0.1884
"Gm37039",0,0,0,0
"Rpl17-ps1",0.4151,1.0705,0.4601,0.7026
"Gm11590",0,0,0,0
"Gm11591",0,0,0,0
"Gm28083",0,0,0,0
"Gm11587",0,0.3165,0,0.1154
"9530026F06Rik",0,0,0.1424,0
"Gm11588",0,0.1796,0,0
"Gm25839",0,0,0,0
"Gm28449",0,0,0,0.2555
"Gm36943",0,0,0,0
"Gm28094",0,0,0,0
"4930587A21Rik",0,0,0,0
"Pard3b",0.8448,0.6739,0.9558,1.0713
"Gm37205",0.0419,0.0432,0.0928,0.2835
"Gm38012",0.0756,0.117,0.0419,0.128
"Gm38278",0,0,0.093,0
"Pard3bos1",0.0577,0,0.064,0.1955
"Gm38075",0,0.2569,0.2761,0.4216
"Gm29640",0,0,0,0
"Gm29641",0,0,0,0
"Pard3bos2",0.1488,0,0.1649,0.3358
"Gm38351",0,0,0.2017,0.154
"Pard3bos3",0,0,0,0
"Gm29084",0,0.0814,0,0.1781
"Gm11600",0,0,0,0
"Gm11599",0.261,0.4038,0.2893,0.2945
"Nrp2",32.1176,28.1424,26.7338,11.1241
"Gm29083",1.2503,1.6123,2.4254,0.1764
"Gm37121",1.0309,0.5548,0.6459,0.3035
"Gm4208",0,0.2714,0,0
"Ino80d",18.1867,18.0273,22.9343,24.0773
"Gm44468",0,0,0,0
"Gm24942",0,0,0,0
"Rps13-ps7",0.6226,0,0,0.3513
"Rps27-ps1",1.3971,2.402,1.5486,1.051
"Ino80dos",4.2164,4.5548,5.2471,6.4189
"Gm20342",3.7597,3.3921,4.7425,3.857
"Ndufs1",46.4272,48.4054,52.9876,51.7039
"Gm24557",1.2872,0,0,2.9051
"Eef1b2",589.6722,602.9323,606.2524,658.3773
"Gm27390",0,0,0,0
"Gm26457",24.968,34.8474,70.0062,58.0084
"Snora41",20.8289,42.9739,58.6838,60.7204
"Gpr1",0.5967,1.1837,1.5772,2.745
"Gm27512",0,1.8758,2.0157,1.026
"Platr12",1.1318,2.2053,3.0667,5.3924
"1700039I01Rik",0.7175,0.9869,0.2651,0.5398
"Gm11608",0.2598,0.536,0.4319,1.6123
"Gm24513",0,0,0.9202,0
"Zdbf2",62.3881,77.606,119.003,119.707
"Gm23448",2.2031,1.1363,6.1052,3.7291
"Gm11606",0,0,0,0
"Gm11605",0.3547,1.0976,0.9829,0.8005
"Adam23",4.3887,7.3651,9.219,15.5937
"Gm22281",8.8978,8.0315,9.8631,13.8062
"Gm39653",0,0.1069,0.3448,0
"Dytn",0,0,0.0207,0
"Gm12748",0,0,0,0
"Mdh1b",0.1999,0.275,0.3694,0.3008
"Fastkd2",21.2616,23.4424,30.9848,34.4046
"4933402D24Rik",1.3685,0.6722,1.9503,2.1325
"Gm13751",0,0,0,0
"Gm13754",0,0,0,0
"Gm13749",0,0,0,0
"Klf7",18.3582,18.4294,26.4877,28.4912
"Mir6899",0,0,0,2.0199
"Gm13748",3.0307,1.5632,2.0157,1.026
"Gm13750",0.2464,0,0.2731,0
"Gm28981",0,0,0,0.1004
"Gm25748",0,0,0,0
"Gm28980",0,0,0,0
"Creb1",24.2423,26.7883,46.7958,46.1336
"Mettl21a",14.6392,12.7813,16.481,15.5733
"Gm28982",0.6712,0.4616,1.2401,0.7575
"Gm29152",0,0.3636,0.3907,0.3978
"2810408I11Rik",6.9978,6.4112,10.2523,12.4803
"Ccnyl1",17.6678,19.1834,23.2958,27.8302
"Fzd5",20.1949,15.928,23.7816,36.8665
"Gm38058",0.3147,0.487,0.7268,0.5623
"Plekhm3",7.9513,7.3584,8.186,8.4282
"Rpl31-ps24",0.9068,1.2473,0.3351,1.0233
"Rpl10a-ps1",6.1308,7.0473,8.1552,8.1044
"Gm24788",0,0,0,0
"Akr1cl",0,0,0,0
"Gm8550",0,0,0,0.198
"Cryge",0,0,0,0
"Crygd",0.2229,0,0.3706,0
"Crygc",0,0,0,0.3289
"Crygb",0,0,0,0
"Gm7329",0,0,0,0
"Cryga",0.1569,0,0,0.1771
"Gm28845",0,0,0,0
"D630023F18Rik",0.4725,1.1964,1.2856,2.4236
"Idh1",129.5251,115.6619,166.8121,135.2474
"Pikfyve",17.9373,18.0364,26.249,25.6317
"Pth2r",0,0.2288,0.7377,0.701
"Gm28927",0,0,0,0
"Gm28926",0,0,0,0.1901
"Gm28925",0,0,0,0
"Gm28923",0,0,0,0
"Gm28922",0,0,0,0
"Gm28728",0,0,0,0
"Gm5255",0,0,0,0
"Gm8805",0,0,0,0.413
"Crygf",0,0,0,0
"Gm8809",0,0,0,0
"Gm15659",0,0,0,0.3791
"Gm8812",0,0,0,0
"Map2",0.6474,1.3214,3.3259,4.7292
"Gm24729",0,0,0.9269,0.9436
"Gm10558",0.069,0,0.1529,0.5448
"Gm25411",0,0,0,0
"Unc80",1.9298,2.5725,1.6814,2.1419
"Gm37181",0,0.0684,0.3677,0.2994
"Rpe",37.2419,37.6591,53.8465,59.7584
"Kansl1l",7.8906,8.264,11.5669,10.4561
"Gm37570",2.5449,1.7502,3.2299,2.9551
"Gm38387",1.6893,1.6051,3.4001,2.0568
"Gm38162",0.7227,0.617,1.2431,1.4342
"Gm15789",2.1074,0.9566,1.682,1.522
"6820402A03Rik",0.8201,0.5789,1.3876,1.0229
"Gm37285",2.0116,1.9714,3.3447,3.405
"Gm37755",1.7875,1.7898,5.245,3.797
"Gm38218",0.2687,0.2268,0.4604,0.6065
"Acadl",65.7644,69.1386,77.3962,91.4924
"Gm15793",1.1572,2.3874,2.5654,1.0447
"Gm27934",3.6368,0,0,0
"Gm25832",0,0,0,0
"Myl1",0,0.057,0,0.2493
"Rpl31-ps14",0.3031,0.9379,1.3438,0.684
"Gm15826",0,0,0,0
"Lancl1",11.9517,12.2431,14.155,12.5075
"Cps1",0.0619,0,0.0457,0.0931
"Gm15668",0,0,0,0
"Gm26342",0,0,0,0
"Kif22-ps",0,0.0596,0,0
"Gm22548",0,0,0,0
"Gm15669",0,0,0,0
"Gm37957",0,0,0,0
"Gm23189",0,0,0,0
"Gm15671",0,0,0,0
"Erbb4",0.0371,0.1913,0.3083,0.3662
"Gm37100",0,0,0,0
"Gm15670",0,0,0,0
"Gm25542",0,0,0,0
"Gm19335",0,0,0,0
"Gm37735",0,0,0.0903,0.0919
"Gm37769",0,0,0.0536,0
"Gm37061",0,0.0364,0,0
"Gm16076",0,0.2462,0,0
"Gm8840",0,0,0,0
"Pced1c-ps",0,0.1574,0,0
"Gm28497",0.0378,0.039,0.0419,0
"Gm29113",0.2337,0.1377,0.037,0.113
"Gm29114",0.2284,0.1885,0.6582,0.5155
"Ikzf2",2.7325,2.5441,4.5052,3.9964
"Gm29112",0.1643,0.1017,0.2185,0.1483
"Gm28112",0.2444,0.3151,0.8127,0.2068
"Gm37930",0,0,0,0
"Spag16",0.6605,0.5591,0.995,0.9747
"Gm22665",0,0,0.4618,0
"Gm23879",0,0,0,0
"Gm28580",0,1.3429,1.443,0
"Gm38272",0,0,0,0
"Gm37456",0.0196,0,0,0
"Gm23422",0,0,0,0
"Vwc2l",0,0.0154,0.0165,0
"Bard1",25.5273,30.5104,40.1901,43.9296
"Gm16236",3.3249,3.7418,3.6857,4.7754
"Gm8870",0.1478,0,0,0.1668
"Abca12",0.0155,0.0239,0.0343,0.0087
"Gm6947",0,0,0,0
"Atic",77.2432,81.7405,87.4205,92.9296
"Fn1",1359.3083,1302.9426,881.526,264.0169
"Apol7d",1.8628,0.8478,2.3685,1.1747
"Gm5829",0.3264,0.3367,0.7236,0
"Gm5256",0.2613,0.4043,0.2896,0.4422
"Gm37217",0.0325,0,0.1443,0
"Gm8883",0,0.1534,0.1648,0
"Gm28818",0,0.0771,0.1242,0.0422
"4933417E11Rik",0.4192,0.7569,0.3485,0
"4930556G22Rik",0,0,0,0
"Gm5528",0.2387,0.4924,0.2646,0.2693
"Gm8885",0.9579,0.9881,0.4247,0.6485
"Gm4319",0.0559,0.1154,0.124,0
"Mreg",20.0127,29.5963,16.1237,37.3564
"Gm25360",8.397,26.6055,17.2863,10.8294
"Gm23472",1.7994,1.2375,4.654,2.7073
"Gm24497",4.7983,4.3311,3.9892,7.4452
"Gm25939",10.7962,14.2309,10.6377,10.8294
"Pecr",24.0302,31.3375,32.1658,28.8227
"Tmem169",0.3001,0.6578,1.4969,0.8889
"Xrcc5",71.1444,82.5717,92.0152,112.7423
"Marchf4",0.1006,0.026,0.0558,0.0568
"Gm15843",0.2166,0.6702,0.4801,0.2444
"Smarcal1",32.8398,30.6174,31.2814,29.5429
"Gm39662",0.1787,0,0.1981,0.1008
"Ankar",0,0,0.0554,0.0282
"Gm18035",0,0,0,0
"Gm45859",0,0,0,0
"Rpl37a",178.6636,183.218,224.8858,235.447
"Igfbp2",354.904,436.6255,368.2446,485.8166
"Igfbp5",36.1264,26.4651,38.5658,63.2388
"1700027A15Rik",0,0,0,0
"Tnp1",0,0,0,0
"Gm38106",0,0,0,0
"Gm29185",0,0,0,0
"Gm29184",0,0,0,0
"Pinc",0,0,0,0
"Gm27315",0,0,0,0
"D530049I02Rik",0,0,0,0
"Gm9553",0,0.1187,0,0
"C530043A13Rik",0.0289,0,0.1279,0.0326
"Gm29186",0.1736,0,0,0
"6030407O03Rik",0,0.1452,0,0.2647
"Gm29183",0,0,0.3215,0.1636
"Mir6351",0,0,0,0
"Tns1",2.1012,3.4165,2.3523,4.4518
"Rufy4",0.6886,0.5074,0.2181,0.8326
"Cxcr2",0.3007,0.4653,0.125,0
"Cxcr1",0,0,0.0852,0
"Mir1928",0,1.7639,0,0
"Gm25524",0,0,0,0
"Arpc2",346.4387,320.9352,330.3687,276.2928
"Gpbar1",2.3445,2.4185,1.2994,1.6836
"Aamp",108.596,111.6848,109.6915,106.7703
"Gm28364",0,0,0,0
"Pnkd",12.6085,12.9465,12.6793,12.1485
"Gm37503",5.0277,5.1865,3.5827,2.8368
"Tmbim1",11.8912,10.2784,9.4095,6.4643
"Gm29358",0,0,0,0
"Gm37931",0.4397,0.7422,0.5317,0.3609
"Catip",0.3627,0.6949,0.7467,0.1169
"Slc11a1",0.7112,0.5422,0.2056,0.4536
"Ctdsp1",73.0169,66.2138,58.5805,46.8402
"Mir26b",29.6506,23.6356,26.8916,12.1671
"Vil1",4.7424,2.7623,5.9006,2.7668
"Usp37",40.1128,40.5054,49.3123,49.209
"Gm37733",6.6523,5.6655,9.1747,8.2489
"Cnot9",123.3622,118.8268,136.3146,138.3988
"Plcd4",0.8456,1.493,0.9734,1.9451
"Zfp142",13.5594,14.0502,13.6103,14.5841
"Gm25035",10.4145,4.6043,11.5444,5.0367
"Bcs1l",29.476,26.7949,23.4627,20.6417
"Rnf25",46.9582,41.2892,40.175,40.0097
"Stk36",4.5382,4.1492,4.7544,3.615
"Ttll4",56.5889,62.662,71.2552,77.6642
"Cyp27a1",3.9012,3.8613,3.7985,2.7961
"Prkag3",0.0622,0.1926,0.138,0
"Gm27507",0,0,0,0
"Wnt6",1.6201,1.24,0.5793,0.2949
"Gm29539",0,0.1559,0.1675,0.3411
"Wnt10a",0.1857,0.1437,0.1029,0.0524
"Gm16582",0,0.2449,0,0.134
"Cdk5r2",1.719,5.2355,3.2666,9.4682
"Fev",7.7931,8.4778,2.4345,0.4797
"Cryba2",0.1921,0.1981,0.1064,0.2167
"Mir375",0,1.8465,0,0
"Cfap65",0.0733,0.0756,0.4224,0.1819
"Gm15841",0,0,0.2456,0
"Ihh",2.8565,1.357,0.8749,0.721
"Gm37744",0.2161,0,0.0799,0
"Nhej1",16.1899,17.6527,16.0155,17.2291
"Slc23a3",0.4758,0.4908,0.4688,0.2983
"Cnppd1",30.4339,24.5374,25.6455,21.6568
"Retreg2",45.7626,44.1345,37.474,32.3297
"Zfand2b",19.4595,17.8067,15.121,14.2262
"Abcb6",4.2892,3.4464,3.8467,3.6971
"Gm29253",0,0,0.0243,0.0494
"Atg9a",14.4143,13.6801,13.9286,9.5801
"Ankzf1",27.938,28.3609,32.1545,22.6773
"Glb1l",5.3933,4.1027,5.2473,4.2253
"Gm27943",0,0,0,0
"Stk16",28.5764,28.1451,28.4163,25.3802
"Tuba4a",24.5152,32.9851,32.9736,52.6045
"A630095N17Rik",0.306,0.2105,0.2262,0.2302
"Gm50472",0,0,0,0
"Dnajb2",13.2111,11.6259,11.9546,9.4013
"Ptprn",15.0984,18.6348,23.9989,21.3888
"Gm28294",0.2968,0.3062,1.6449,1.0047
"Resp18",0.333,0.229,0.3692,0.6263
"Gm28902",0.5328,0.5497,0.5906,0
"Dnpep",55.3965,46.8414,52.4651,43.313
"Des",6.4085,6.6109,6.1566,4.4768
"Gm15179",0.2643,0.2726,0.4394,0.8946
"Speg",15.1415,14.0337,12.9868,11.8612
"Gm15178",3.3979,2.003,2.9595,4.1083
"Gmppa",46.2542,44.1132,45.493,35.3552
"Asic4",5.9653,3.8136,3.7254,1.0903
"Gm37264",0.6794,0.8626,0.3476,0.059
"Chpf",28.6398,29.851,22.5588,26.4854
"Obsl1",55.6628,46.8134,45.4139,39.7736
"Tmem198",1.5555,1.2743,1.42,2.0135
"Inha",8.3104,7.291,8.0067,4.9081
"Gm15181",3.8834,4.006,4.3047,2.1911
"Stk11ip",28.565,28.0475,23.4385,25.0538
"Gm15183",0.3292,0.3396,0,0
"Slc4a3",9.0326,7.8611,7.3396,8.6294
"Gm15180",0,0,0,0
"Gm15182",0,0,0.0758,0
"Gm5257",0.29,0.4488,0.1607,0.3273
"Gm29065",0,0,0,0
"Gm29068",0,0,0,0
"Gm29069",0,0,0,0
"Gm17751",0,0,0,0
"Mir6343",0,0,0,0
