"","MD-R-EB-5","MD-R-EB-6","MD-R-EB-7","MD-R-EB-8"
"Gm44967",4.1794,2.5845,3.0738,4.7493
"Alpk3",2.6754,2.2593,1.8391,1.6996
"Platr32",0.2574,0.887,0.547,0.2623
"Slc28a1",5.5701,4.3436,4.8215,2.8024
"Ndufs6b",1.7488,1.3389,0.6193,2.3756
"Gm44968",0.0866,0,0.184,0.0882
"Pde8a",4.8897,4.2909,3.1434,4.3685
"Gm7180",0.7909,3.179,3.7808,1.0072
"Rps17",537.7233,517.4297,569.7212,599.3418
"Cpeb1",17.0825,16.534,13.6234,13.78
"Rpl7a-ps9",1.1749,0.2998,0.2774,0.266
"Cpeb1os1",0.6724,0.1103,0.2041,0.2936
"Ap3b2",16.1097,12.324,6.3862,5.6679
"BC048679",7.4488,4.7323,2.3571,0.9688
"2900076A07Rik",4.5295,4.6174,4.109,5.2887
"Mir1839",0,0,0,0
"Gm37829",2.3834,1.8423,2.1424,2.148
"Fsd2",0.789,0.6723,0.5408,0.363
"Whamm",12.1678,12.0669,9.7032,9.9889
"Gm45698",0.8043,1.4369,1.519,0.6373
"Homer2",4.0344,3.8765,3.6882,3.6927
"Gm44570",0.4095,0.3449,0.5801,0.4172
"Gm26149",0,0,0,0.9568
"Gm18806",0,0.0656,0,0
"Ramac",23.77,24.2209,29.8317,22.7331
"3110040N11Rik",14.5842,11.9232,9.9788,12.6759
"Gm45016",2.5614,5.8832,2.721,4.1753
"Gm45845",1.3942,1.8014,1.1109,1.4204
"Btbd1",38.6902,38.9636,43.7097,42.3056
"Gm10160",0,0,0,0
"Tm6sf1",2.2784,2.2625,2.5478,2.7575
"Gm45014",0,0.2876,0.5321,0.7655
"Gm45867",0.9193,0.4525,0.7441,0.7136
"Hdgfl3",7.2352,8.3458,9.4755,8.5152
"Gm45088",0.3602,0.2482,0.1531,0.5871
"Gm25907",0,0,0,0
"Bnc1",0.3034,0.0996,0.2302,0.0662
"4833418N17Rik",0,0,0,0.3361
"Gm20744",0,0,0,0
"Gm45056",0,0,0,0
"Gm32850",0,0,0,0
"Gm45090",0,0,0,0
"Gm45089",0.0994,0.1142,0,0.152
"Sh3gl3",7.4446,8.1183,8.732,7.465
"Adamtsl3",0.131,0.1203,0.2505,0.1201
"Gm44919",0,0,0,0.0963
"Saxo2",0.1696,0.3652,0.4505,0.324
"Efl1",31.1474,31.0511,30.5262,32.1155
"Gm44917",1.5605,0.672,1.2433,1.3911
"Gm45807",1.4823,1.4591,1.7246,1.3304
"Gm44916",1.6643,1.699,2.0627,1.3659
"4933406J10Rik",0.8426,1.4516,0.8951,0.9658
"1700010L04Rik",0.0643,0.0739,0.1367,0.1311
"Gm36584",1.1461,1.4808,0.9132,0.4379
"Mex3b",12.6372,9.5829,7.3869,6.4066
"4933430H16Rik",0,0,0,0
"Gm6112",0.1613,0.5556,0.6852,0.1643
"Gm22934",0,0,0,0
"A530021J07Rik",0,0,0,0
"5930435M05Rik",0.0263,0.0301,0,0
"Gm44845",0,0,0,0
"Gm44724",0,0,0,0
"Gm44723",0.0254,0,0,0
"Gm7957",0,0.0448,0,0.1986
"Gm44991",0,0,0,0
"Gm10610",0,0.0416,0.077,0.0369
"Tmc3",0.1461,0.1807,0.2626,0.1145
"Gm16638",0.2182,0.213,0.2086,0.1667
"Stard5",5.8332,6.6778,6.7494,6.4917
"Gm45838",1.4508,1.9518,2.3779,2.9139
"Il16",0.3095,0.2666,0.3562,0.3022
"2310044K18Rik",0,0.1885,0,0
"Phgdh-ps1",0,0,0,0
"Gm7964",87.5185,88.2536,83.5126,91.264
"Cfap161",0,0.0731,0.0676,0
"Gm44993",0,0,0,0
"Gm39043",0.2437,0.056,0,0
"3110009M11Rik",0,0,0,0
"Gm44531",0,0,0,0
"Gm44530",0.798,0.7201,0.1817,0.3775
"Tlnrd1",33.0169,29.2205,20.4179,22.1687
"Mesd",36.0973,35.6716,34.664,35.7349
"Gm49493",2.4279,2.2813,3.3347,2.1987
"Cemip",0.1327,0.0857,0.1057,0.1943
"Abhd17c",48.579,45.2194,52.4027,43.4799
"Gm26708",0.2527,0.4063,0.3221,0.103
"Gm22177",0,0,0,0
"Gm44826",0,0,0,0
"Gm44827",0,0,0,0
"Arnt2",10.5533,10.2717,11.2392,12.1629
"Gm25790",0,0,0,0
"Gm30873",0.664,0.9533,0.5291,1.0993
"Gm44933",0,0,0,0
"Gm45175",0,0,0,0
"Gm2115",0.2902,0.1904,0.2936,0.2816
"Gm45174",0,0,0,0
"Gm44928",0,0,0,0
"Fah",23.3225,27.5727,26.1367,23.8543
"Zfand6",46.4626,45.8407,52.6336,46.4882
"2610206C17Rik",0.2116,0.1823,0.2248,0.3234
"Gm18958",0,0,0,0
"Vmn2r-ps62",0,0,0,0
"Gm6155",0.2974,0,0,0.303
"Olfr291",0,0.0336,0,0
"Gm8018",0,0,0,0
"Olfr290",0,0,0,0
"Gm18560",0,0,0,0
"Vmn2r65",0,0,0,0.0099
"Vmn2r66",0.0084,0,0,0.0171
"Vmn2r-ps64",0,0,0,0
"Vmn2r-ps65",0,0,0,0
"Vmn2r-ps66",0,0,0,0
"Vmn2r-ps67",0,0,0,0
"Gm18358",0,0,0,0
"Vmn2r67",0,0,0.0171,0.0082
"Vmn2r-ps68",0,0,0,0
"Vmn2r68",0,0,0,0
"Gm20414",0,0,0,0
"Gm20415",0,0,0,0
"Vmn2r-ps69",0,0,0,0
"Vmn2r69",0,0.0072,0,0.0064
"Gm18359",0,0,0,0
"Gm44578",0,0,0,0
"Vmn2r-ps70",0,0,0,0
"Gm18360",0,0,0,0
"Vmn2r70",0,0,0,0
"Vmn2r71",0,0,0,0
"Vmn2r-ps72",0,0,0,0
"Vmn2r-ps73",0,0,0,0
"Vmn2r72",0,0.0245,0,0
"Gm18779",0,0,0,0
"Gm18354",0,0,0,0
"Vmn2r-ps75",0,0,0,0
"Vmn2r-ps76",0,0,0,0
"Vmn2r-ps77",0,0,0,0
"Vmn2r73",0,0,0,0
"Vmn2r-ps78",0,0,0,0
"Vmn2r74",0,0,0,0
"Vmn2r-ps79",0,0,0,0
"Vmn2r-ps80",0,0.1249,0,0
"Vmn2r-ps81",0,0,0,0
"Vmn2r-ps82",0,0,0,0
"Vmn2r-ps83",0.1285,0,0,0
"Vmn2r-ps84",0,0,0.2403,0
"Vmn2r75",0,0.0217,0.0401,0
"Vmn2r-ps85",0,0,0,0
"Vmn2r-ps86",0,0,0,0
"Vmn2r76",0,0.0088,0.0081,0
"Olfr310",0,0,0,0
"Gm20480",0,0,0,0
"Gm23192",0,0,0,0
"Olfr309",0,0,0,0
"Olfr308",0,0,0.0432,0
"Olfr307",0.6285,0.4382,1.3353,1.0062
"Olfr306-ps1",2.0477,1.411,1.7403,3.477
"Olfr305",0.2148,0.0308,0.1141,0.1641
"Olfr304",0,0,0,0
"Olfr303",0,0,0,0.0246
"Gm45541",0,0,0,0
"Olfr301",0,0,0,0
"Olfr300-ps1",0,0,0,0
"Olfr299",0,0,0,0
"Olfr298",0,0.0655,0,0
"Olfr297",0,0,0,0
"Gm17919",0,0,0,0
"Olfr296-ps1",0,0,0,0.1875
"Olfr295",0,0,0,0
"Olfr294",0,0,0,0
"Olfr293",0.2134,0.0408,0.3778,0.3986
"Olfr292",0.0316,0.0363,0,0.1609
"Folh1",0.8847,0.9072,1.007,0.7404
"Vmn2r77",0.0175,0.0201,0.0372,0.0179
"Vmn2r-ps87",0.0371,0,0,0.0756
"Gm19203",0,0.1241,0,0
"Vmn2r78",0.0285,0.0164,0.0303,0.029
"Vmn2r79",0.0284,0.0408,0.0755,0.0796
"Gm44925",0,0,0,0
"Gm6230",0.13,0,0.2763,0.265
"Nox4",1.4967,1.0864,1.1703,1.4029
"Tyr",0.1855,0.2458,0.1516,0.3635
"Grm5",0.0891,0.0909,0.1052,0.1109
"Gm44926",0,0,0,0
"Gm44927",0,0,0,0
"Gm44848",0.0314,0,0,0
"Gm44847",0,0,0,0
"Gm24249",0,0,0,0
"Gm44846",0,0,0.1329,0
"Ctsc",12.312,11.8133,11.4284,13.4866
"Gm44751",0.9942,1.1949,1.2281,0.9658
"Gm25345",0,0,0,0
"Rab38",4.3093,4.5797,4.5096,3.8006
"Gm15661",0,0.2095,0,0.3717
"Rps13-ps2",3.5825,5.4001,5.7088,4.1061
"Gm8183",0,0,0,0
"Gm6240",0.2144,0,0,0.2185
"Gm45144",0,0,0,0
"Tmem135",18.5661,17.1994,21.3457,18.1237
"Gm44704",0.5097,0.8781,1.2995,0.8828
"Gm24659",0,0,0,0
"Gm22171",0,0,0,0
"Gm44995",0.6038,0.4623,0,0.6151
"Gm44996",0.3404,0.1564,0.1446,0.1387
"Fzd4",4.6791,4.611,6.6063,6.2741
"AI314278",0,0,0,0
"Prss23",1.5617,1.5152,2.1167,1.7831
"Prss23os",0.0637,0.0732,0,0.0649
"Gm45064",0,0,0.4865,0
"Gm2546",2.1494,1.1755,1.7397,1.4599
"A230065N10Rik",0,0,0,0
"Me3",0.0347,0.0478,0.0589,0.0636
"Gm15744",0.9524,0,0,0
"Gm45793",0,0,0,0
"Ccdc81",0,0,0,0.037
"Hikeshi",27.061,27.3892,30.8161,27.9864
"Eed",90.7254,84.7794,91.9335,86.7625
"Gm45120",4.9721,4.8537,2.1128,4.0525
"E230029C05Rik",0.5605,0.4681,0.7939,0.6056
"Gm44860",0.0432,0,0,0
"Gm44861",0,0,0,0
"Gm5341",0,0,0,0.4226
"2310010J17Rik",4.7099,3.8636,4.6461,5.4839
"Picalm",60.8117,58.5846,61.2053,56.7069
"Gm45223",4.422,4.8518,3.7749,4.6661
"Gm45222",3.4383,3.6512,2.4518,3.9108
"Gm45221",12.277,10.5619,12.0463,11.2343
"Gm45220",4.5278,4.7357,4.5523,4.2834
"Ccdc83",0,0.0358,0.0663,0.0636
"Sytl2",0.3563,0.4009,0.2627,0.4001
"Ccdc89",2.0354,2.1706,1.8534,2.123
"Crebzf",52.9993,53.5275,61.8535,68.182
"Tmem126a",56.7141,60.5556,67.1675,65.5008
"Gm44907",0.9938,1.3553,0.9238,0.8859
"Tmem126b",19.6227,20.1519,19.8684,22.4116
"Dlg2",0.3122,0.4237,0.3738,0.2834
"Gm45162",1.1489,0.1885,0.6974,0.6689
"A930002H02Rik",0.4305,0.5933,0.3659,0.6141
"Gm45161",0,0,0,0
"Gm45159",0.0321,0.0277,0.0427,0.0409
"Gm45178",0.0247,0,0,0
"Gm45179",0,0,0.0497,0
"Gm27470",0,0,0,0
"Gm27660",0,0,0,0
"Gm45176",0.0248,0,0.0526,0
"Gm45177",0,0,0,0
"Gm45182",0,0.0485,0,0
"Gm24552",0,0,0,0
"Gm45183",0.0678,0,0,0
"Gm44678",0,0,0.0777,0.0372
"Gm22080",0,0,0,0
"Gm44679",0.0349,0,0,0
"Gm44675",0,0,0,0.0353
"Gm44676",0,0,0,0
"Gm44677",0,0.0312,0,0
"Gm44680",0,0,0,0
"Gm44681",0,0,0,0
"Gm23928",0,0,0,0.7127
"C030038I04Rik",0,0,0,0
"Gm45130",0,0,0,0
"Gm45129",0,0,0.0969,0
"Gm45131",0,0.0451,0,0
"4931412I15Rik",0,0,0,0
"4930567K12Rik",0,0,0,0
"B230206I08Rik",0.0954,0.073,0.0675,0.0648
"Gm45201",0.1514,0,0,0
"Ccdc90b",34.6924,34.0215,33.0259,32.5333
"Ankrd42",2.5263,2.9699,2.6627,2.8778
"Gm37008",3.8156,3.2865,3.3778,4.5352
"Gm26944",17.6261,18.4025,20.4271,22.3653
"6430511E19Rik",10.9761,14.3977,11.4075,14.4161
"Pcf11",73.0499,67.1067,68.8893,69.6575
"Gm45199",0,0,0,0
"Gm26981",8.4178,8.8588,9.0446,10.8262
"4632427E13Rik",21.9583,23.8144,21.7188,25.3427
"Rab30",2.6404,2.6579,2.5256,3.1724
"Gm45200",0.3311,0.507,0,0.2249
"Ddias",77.7303,72.3094,67.0619,67.4123
"Prcp",17.7876,16.6775,18.034,16.9942
"9530078K11Rik",2.3384,2.5178,2.4842,2.2335
"Gm31663",0,0,0,0
"Gm26862",0.3704,0.5848,0.8852,0.4245
"Gm9934",0,0,0,0
"Fam181b",1.4685,1.8029,1.8291,1.135
"Gm25860",0,0,0,0
"Gm44715",0,0,0,0
"Gm15501",0.1195,0.5488,1.2692,0.2434
"Gm44947",0,0,0,0
"Gm45037",0,0,0,0
"Gm45038",0.0264,0.0304,0,0.0269
"Gm8285",0,0,0,0
"Gm45039",0,0,0,0
"Bc1-ps1",0,0,0,0
"AC107736.1",0,0,0,0
"Gm32647",0,0,0,0
"Gm5899",0,0,0,0
"Gm44601",0,0,0,0
"Gm44602",0,0,0,0
"Gm19761",0,0,0,0
"Gm23884",0,0,0,0
"Gm25684",0,0,0,0
"Gm8309",0.1401,0.0804,0,0.1427
"Gm44603",0,0,0,0
"Gm5037",0,0,0,0
"Tenm4",10.3597,10.5787,10.2314,11.6507
"Gm8319",0.3165,0.1817,0.3362,0.3224
"Mir708",0,1.0687,1.9771,0.9481
"Mir6394",1.0245,2.3533,0,2.0876
"Gm15412",0.5553,0.5314,0.9831,0.5657
"Rps11-ps5",0.8596,0.4936,1.3697,1.3136
"Gm15414",0.6916,0.5295,2.4489,1.1743
"Gm15413",0.4718,0.3612,0.5569,0.6943
"Gm15416",0.9179,0.7906,0,0.7014
"Gm44633",0,1.0614,1.4727,0.7062
"C230038L03Rik",0.0239,0.0274,0.0507,0.0243
"Gm22226",0,0,0,0.9481
"Nars2",8.3421,8.9285,8.7539,9.0775
"Gab2",3.3218,2.7196,1.9217,1.4576
"Usp35",5.3899,5.2869,5.5018,4.6705
"Kctd21",4.7877,5.1842,4.2869,3.8673
"Alg8",20.1476,18.4941,19.2748,18.7077
"Ndufc2",174.4761,183.6926,200.3579,191.4623
"Gm16053",2.1581,1.2392,0,1.649
"Thrsp",0.3244,0.3725,0.886,0.6137
"Kctd14",0.0395,0.1814,0.0839,0.0805
"Ints4",40.5115,39.1438,42.7767,37.4852
"Gm24412",0,2.1374,1.9771,7.5844
"Aamdc",5.1337,3.9812,3.7108,4.6102
"Rsf1",32.551,29.9434,33.086,32.2187
"Ywhaq-ps1",3.5715,2.6251,1.2141,3.4931
"Rpl15-ps5",2.1795,3.8508,2.4935,1.8789
"Rsf1os1",5.0089,4.3144,0,4.1463
"Rsf1os2",2.1844,1.1788,1.6775,1.4479
"Gm45186",4.0317,4.3866,6.7627,3.2428
"Clns1a",109.19,105.0084,118.0925,116.496
"Aqp11",2.2294,1.979,1.5789,1.8543
"Pak1",92.4267,89.9879,109.6934,103.4686
"Gm44590",0.5188,0.5958,0.5512,0.2643
"Gdpd4",0.0332,0,0,0
"Myo7a",4.8349,4.7388,4.1528,3.7963
"Capn5",14.313,13.146,13.7515,11.8127
"Omp",1.7977,1.2496,0.8041,0.8676
"Gm16938",0.5955,0.4559,0,0
"B3gnt6",0,0.0491,0,0.0436
"Acer3",4.3487,4.0593,4.9081,4.5519
"Tsku",33.3888,30.6688,26.9206,22.802
"Gm44507",0,0,0,0.3013
"Gm44980",0,0,0,0
"Gucy2d",0.0247,0,0.0525,0
"Gm2926",0,0,0,0.4324
"Gm44978",0,0,0,0
"Lrrc32",0.4544,0.4473,0.6436,0.2645
"Gm23040",0,0,0,0
"A630091E08Rik",0,0,0,0
"Emsy",19.6618,18.1793,19.9071,19.8219
"Gm45132",0,0,0,0.0407
"Gm15506",1.1432,1.4588,1.0796,1.5098
"Thap12",61.4482,56.2249,65.7751,61.7019
"Gm19656",0.176,0.2274,0.187,0.2242
"Gm44934",0,0,0,0
"Wnt11",1.1033,0.6195,0.2605,0.1998
"Gm8398",0,0,0,0
"Uvrag",16.8059,14.8656,15.5995,14.8001
"Gm45188",2.2227,1.2763,1.4168,1.6606
"Gm45187",0.6801,0.6323,0.5505,0.4949
"Gm23479",4.9884,7.6386,1.7664,3.3881
"Gm33882",0.6232,0.7157,1.3242,0.7937
"Gm44975",0.3649,0.5866,0.3101,0.8178
"Gm45185",0.2511,0,0,0
"Dgat2",4.8034,2.9849,3.0757,3.687
"Gm45012",0.1218,0.2098,0.1294,0.1861
"Mogat2",7.02,5.9672,6.6942,5.012
"Gm18943",0.1668,0.3832,0,0.17
"Gm26705",0,0.08,0.2958,0
"Map6",4.3001,4.0857,4.1208,3.9858
"Gm45591",0.9626,1.2436,2.0451,2.0839
"Serpinh1",72.3256,70.9037,77.981,78.1271
"Gdpd5",1.4449,1.3829,1.0553,1.3647
"Klhl35",1.9718,2.7627,1.0055,1.0848
"Rps3",669.6473,649.6615,636.5677,649.2311
"Snord15b",0,0,0,0
"Snord15a",24.6722,25.9737,11.649,28.6273
"Arrb1",25.5777,27.8529,30.6819,30.7747
"Mir326",0,0,0,0
"Gm44914",0.4475,0.4283,0.1585,0.6459
"Tpbgl",0.1678,0.0771,0.0713,0.171
"Gm10605",0.1421,0.0653,0.0604,0.1448
"Gm25409",0,0,0,0
"Slco2b1",0,0.0196,0,0.0347
"Gm15635",0,0,0,0
"Gm34280",0,0,0,0
"Gm44551",0,0,0,0
"Olfr520",0,0,0,0
"Gm19182",0,0,0,0
"Olfr521",0,0,0.0946,0
"F730035P03Rik",0,0,0,0
"Neu3",2.4895,3.0682,3.0317,2.5672
"Spcs2",61.2282,61.8454,71.0185,63.0895
"Xrra1",0.3459,0.2384,0.637,0.4699
"Gm38405",0,0.0787,0,0.2093
"A930030B08Rik",0.0256,0,0,0.0261
"Rnf169",35.7528,35.2056,32.8337,34.9103
"Gm18959",1.5486,1.7784,0.658,2.2087
"Gm17931",0,0,0,0
"Chrdl2",0.1386,0.0637,0.0589,0.1129
"Pold3",77.445,76.1311,76.5349,74.9259
"Lipt2",11.7105,11.7679,11.9222,11.0608
"Gm34821",0,0.0458,0,0
"Kcne3",0,0.131,0.1211,0.1743
"Gm7067",0,0,0.1725,0
"Pgm2l1",13.2411,12.0463,14.5275,12.8215
"Gpx2-ps1",0.1776,1.02,1.1323,0.5429
"P4ha3",0.453,0.2601,0.6874,0.4944
"Ppme1",63.9337,64.8199,66.7374,62.6026
"C2cd3",19.7296,18.8708,18.9022,18.05
"Gm44571",1.903,1.7484,0,1.3572
"Gm10603",1.6812,1.4439,1.4288,1.3405
"Gm37716",1.6066,1.3531,1.3654,1.3095
"Ucp3",0.1941,0.2229,0.5499,0.2307
"Ucp2",39.591,40.3016,32.5618,29.3201
"Dnajb13",2.636,2.1319,2.6031,1.3995
"Gm8463",0,0,0,0
"Coa4",6.9499,6.9174,5.6604,6.4512
"Gm39059",0.4784,0,0,0.2437
"Mrpl48",4.3424,3.7438,4.5206,4.2719
"Gm44648",0.6166,1.7703,0.655,0.6282
"Cox20b",0.862,2.31,0.6105,2.3419
"Rab6a",130.9777,130.7678,144.3452,137.7095
"Gm14382",1.8568,2.3991,1.4794,2.3647
"Plekhb1",9.4792,9.1295,7.6614,9.741
"Gm35082",9.0411,9.4099,10.205,10.6504
"Fam168a",25.4415,23.3233,25.0513,24.8512
"Gm45209",1.724,1.98,1.8315,2.6347
"Gm3200",1.6196,1.0463,1.2905,1.547
"Gm44953",0.7099,0.5435,0.8379,0.4821
"Relt",8.2257,7.6001,6.4389,7.2147
"Arhgef17",23.1142,23.9882,21.7203,21.2227
"Mir3102",0,0,0,0
"P2ry6",0.4919,0.6052,0.5225,0.3579
"Gm44545",0,0,0,0
"P2ry2",1.8855,1.9281,1.7561,1.921
"Gm45070",0,0,0,0
"Gm5735",0,0,1.2905,0
"Fchsd2",11.6577,10.9993,10.4467,10.174
"Gm6341",4.4422,1.4171,1.0487,2.5143
"Gm47324",1.5296,1.0979,1.0156,1.1688
"Atg16l2",8.7429,7.6201,6.0308,7.0649
"Stard10",27.3807,25.5705,18.5305,19.4372
"Gm20476",1.6493,2.3676,1.7521,1.2602
"Gm45344",1.4872,2.0496,1.264,0.303
"Gm45620",3.251,2.4891,0,1.5456
"Arap1",12.9419,12.9984,13.4675,13.5284
"Gm45548",0.7687,0.9563,0.4763,1.1747
"Gm45837",0,0.0281,0,0.0999
"Pde2a",0.1485,0.1516,0.1752,0.1176
"Mir139",0,0,0,0
"Gm35363",0,0,0,0
"Art2a",0,0,0,0
"Gm7027",0.706,0.6757,0.75,1.0789
"Art2b",0,0,0,0
"Clpb",24.4716,22.2099,21.7237,21.3004
"Gm45380",9.66,7.7659,10.2622,12.4661
"Phox2a",5.383,5.2663,3.8124,4.8749
"Inppl1",79.7778,81.5543,66.1101,73.5426
"Gm10602",1.5542,1.3693,0.8595,1.5835
"Folr2",1.1153,0.6028,0.4182,0.3342
"Gm45319",2.5517,2.1979,0,1.6248
"Folr1",20.445,13.084,8.913,9.3575
"Anapc15",8.9226,7.5161,7.2239,7.8489
"Gm22655",0,0,0,0
"Tomt",2.6982,2.8541,2.7155,2.4234
"Lamtor1",56.0311,57.8273,53.9603,51.8456
"Lrrc51",1.6765,1.059,1.2467,0.7686
"Numa1",129.9802,120.0184,107.3585,110.9192
"Gm8523",1.6538,1.6882,1.1712,2.4337
"Gm45312",0.3261,0.7491,0.6929,0.9968
"Gm45313",3.419,5.2354,1.2107,4.0638
"Il18bp",13.3073,10.3938,10.5403,10.2791
"Rnf121",19.5895,19.7348,18.9852,19.2576
"Xndc1",10.8195,10.7483,11.0244,10.8859
"Xntrpc",0.0536,0.0821,0.038,0.0182
"Trpc2",0,0,0,0
"Art5",2.7107,2.7169,1.3613,1.3055
"Art1",0.8666,0.8294,0.9206,0.8093
"Chrna10",0.1158,0.3546,0.246,0.1573
"Nup98",116.4411,111.2191,115.4314,110.8817
"Pgap2",13.5942,16.1267,15.0364,12.8687
"AC139579.1",0,0,0,0
"Rhog",33.7863,36.8332,29.5942,30.0552
"Stim1",15.6972,15.8597,17.8082,16.6201
"Gm18255",0.5304,0.4568,0.5634,0.4052
"Rrm1",91.814,89.4288,95.6392,90.7066
"Gm45399",9.7836,6.6499,8.6966,7.8317
"Olfr543",1.3236,1.2001,2.0722,0.7097
"Olfr544",0.2171,0.2494,0.1977,0.158
"Olfr545",0.087,0,0,0.0887
"Gm8556",0,0,0,0
"Olfr546-ps1",0,0,0,0
"Olfr547",0,0,0,0
"Olfr548-ps1",0,0,0,0.0241
"Olfr549",0.1073,0.0616,0.114,0.1639
"Trim21",7.5922,6.712,7.8334,6.5386
"Gm5339",0,0.1057,0,0
"Olfr550",0,0,0,0
"Olfr551",0,0,0,0
"Olfr552",0,0,0,0
"Olfr553",0,0,0,0
"Olfr554",0,0,0,0
"Gm2996",0,0,0,0
"Olfr555",0,0,0,0
"Olfr556",0.0265,0,0,0.054
"Gm45687",0,0,0,0.6667
"Trim68",2.9755,2.8142,2.8511,1.5752
"Gm45527",0.7863,1.505,0,1.0681
"Olfr557",0,0,0,0
"Olfr558",0,0,0,0
"Gm45688",0,0,0,0
"Olfr33",0,0,0,0
"Olfr559",0,0,0,0
"Gm24210",0,0,0,0
"Olfr78",0.0168,0,0,0
"Olfr560",0,0,0,0
"Olfr561",0,0,0,0
"Olfr562-ps1",0,0,0,0
"Olfr563-ps1",0.1162,0,0.2469,0
"Olfr564",0,0,0,0
"Olfr565-ps1",0,0,0,0
"Olfr566",0,0,0,0
"Gm45689",0,0,0,0
"Olfr567-ps1",0,0,0,0
"Olfr568",0,0,0,0
"Olfr569",0.0214,0.0246,0,0.0218
"Olfr570",0,0,0,0
"Olfr571",0.0197,0.0452,0,0
"Olfr572",0,0,0,0
"Olfr573-ps1",0,0,0,0.1156
"Olfr574",0,0,0,0
"Olfr575",0,0,0,0
"Olfr576",0,0,0,0
"Olfr577",0,0,0,0
"Olfr578",0,0,0,0
"AC161520.1",0,0.1241,0,0
"Olfr580-ps1",0,0,0,0
"Olfr581-ps1",0,0,0,0
"Olfr582",0,0,0,0
"Olfr583",0,0,0,0
"Olfr584",0,0,0,0
"Olfr585",0,0.1131,0,0
"Olfr586",0,0,0,0
"Olfr587-ps1",0,0,0,0
"Gm15120",0,0,0,0
"Olfr588-ps1",0,0,0,0
"Gm15116",0,0,0,0
"Olfr589",0.105,0,0,0
"Olfr590-ps1",0,0,0,0
"Olfr591",0,0,0,0
"Olfr592",0.0154,0,0,0
"Olfr593",0,0,0,0
"Olfr594",0,0,0,0
"Olfr595-ps1",0,0,0,0
"Usp17ld",0.051,0,0,0
"Gm25171",0,0,0,0.854
"Gm23550",0,0,0,0
"Gm23973",0.632,2.1773,1.3427,0.3219
"Olfr596",0,0,0,0
"Olfr597",0,0,0,0
"Olfr598",0,0,0,0
"Olfr599",0,0,0,0
"Olfr600",0.0288,0,0,0
"Olfr601",0,0,0,0
"Olfr602-ps1",0,0,0,0.1768
"Olfr603",0,0,0,0
"Usp17lc",0.2894,0.095,0.1757,0.1264
"Gm25774",0,0,0,0
"Olfr605",0,0,0,0
"Olfr606",0,0,0,0
"Olfr607",0,0,0,0
"Olfr608",0,0,0.1454,0
"Olfr609",0,0,0,0
"Olfr610",0,0,0,0
"Olfr611",0,0,0,0
"Olfr612",0,0,0,0
"Olfr613",0,0,0,0
"Olfr615",0,0,0,0
"Olfr616",0,0.0686,0,0
"Olfr617",0,0,0,0
"Gm26506",0,0,0,0
"Olfr618",0,0.0353,0,0.0313
"Olfr619",0,0,0,0
"Olfr620",0,0,0,0
"Olfr621-ps1",0,0.1242,0,0
"Olfr622",0,0,0,0
"Olfr623",0,0,0,0
"Olfr624",0,0,0,0.018
"Olfr625-ps1",0,0,0,0
"Olfr626-ps1",0,0,0,0
"Olfr260-ps1",0,0,0,0
"Olfr243",0,0,0,0
"Olfr628",0,0,0,0
"Olfr629",0,0,0,0
"Olfr630",0,0,0,0
"Olfr69",0,0,0,0
"Olfr68",0,0,0,0
"Olfr67",0.0263,0,0,0
"Hbb-bt",0,0,0,0
"Hbb-bs",0,0,0,0.1346
"Gm15115",0,0,0,0.3914
"Hbb-bh3",0,0,0,0
"Hbb-bh2",0,0,0,0
"Hbb-bh1",0.8273,3.8006,5.9765,4.2144
"Hbb-bh0",0,0,0,0.8011
"Hbb-y",0.6409,0.5521,2.3832,0.9795
"Olfr66",0,0,0,0
"Dnajc19-ps",0.8669,0,1.8419,1.1776
"Olfr64",0,0,0,0
"Olfr65",0.0345,0,0,0
"Olfr631",0,0.1213,0.449,0.1076
"Olfr632",0,0,0,0
"Gm45655",0,0,0,0
"Olfr633",0,0,0,0
"Olfr634-ps1",0,0,0,0
"Olfr635",0,0.0136,0,0
"Gm4886",0,0,0,0.0879
"Olfr636-ps1",0,0,0,0
"Olfr637-ps1",0,0,0,0
"Olfr638",0,0,0,0
"Olfr643",0,0,0,0
"Olfr639",0.0154,0,0.0327,0
"Olfr640",0,0,0,0.0258
"Olfr641",0,0,0,0
"Olfr642",0,0.0247,0,0
"4930516K23Rik",0,0,0,0
"Olfr644",0,0,0,0
"Olfr645",0,0,0,0
"Olfr646",0,0,0,0
"Ubqln5",0,0,0,0
"Ubqln3",0,0,0,0
"Ubqlnl",0,0,0,0
"Olfm5",0,0,0,0
"Olfr647-ps1",0,0,0,0
"Olfr648",0,0,0,0
"Olfr649",0,0,0,0
"Olfr650-ps1",0,0,0,0
"Trim6",86.0519,78.4521,69.3988,73.5863
"Gm8667",9.262,4.4105,9.1194,6.2141
"Trim34a",2.3871,2.4268,2.4943,2.3921
"Gm47248",0,0,0,0
"Trim5",0.6597,0.6945,0.6424,0.8121
"Gm24846",0,0,0,0
"Trim12a",3.6319,4.0905,4.1752,4.5046
"Gm15133",0,0.4141,0.2553,0.1224
"Trim34b",1.7545,1.1334,1.0484,1.7875
"Trim12c",21.3437,22.2075,21.6082,22.2424
"Gm27995",0,0,0,0
"Trim30b",0,0.0155,0.0859,0.0275
"Trim30c",0,0,0,0
"Gm45471",0,0.4145,0,0
